,Height Range(CM),Weight Range(Kg),Distance(Km),Avg Speed(Km/h),Total Ascent(m),Avg Grade(%),Wh/km,Power Assistance Level,Wind speed(Km/h),Wind Direction,Weather,Precipitation(mm),Temperature(° C)
2646,175.8416514,68.60997268,1.864688879,17.13812712,7,1.914589465,12.69610399,5,21.56868958,WSW,Clear,0.254486304,14.98436311
2647,173.6378639,69.28675898,3.424585045,15.80728582,9,1.5,1.81,5,6.1,S,Clear,0.003501673,11.40198055
2648,171.1663983,57.5,3.587850312,13.98011281,18,1.715064734,14.95994119,3,21.61449946,WSW,Cloudy,0.153310795,12.87620111
2649,173.7629015,65.26659428,4.901475766,18.47797096,28,1.912235285,14.76195456,5,18.82040192,SSE,Clear,0.300821937,14.49295991
2650,175.1498882,70.89106615,3.624918517,17.87597146,27,1.954620671,11.91518062,5,7.231583973,S,Patchy rain possible,0.116354311,11.8536953
2651,175.4486388,67.48835499,6.314696442,15.20869036,40,2.069927334,11.76513956,4,26.46779855,S,Clear,0.438642497,14.19324059
2652,177.6171965,74.83444147,7.259410483,19.33943592,52,2.236221054,3.25423474,5,27.17204306,S,Overcast,0,16.51226544
2653,179.1805283,81.1426932,3.216424006,10.9,23,1.776452338,10.99443699,1,14.52454917,WSW,Overcast,0.197109678,9.943233038
2654,179.5707872,80.2669513,4.589524652,15.82132393,31,1.812099924,1.81,4,17.06155496,SSE,Overcast,0.037715215,14.56091626
2655,172.2036661,63.89649118,4.885696119,19.90796233,35,2.3,10.24203269,4,19.11186355,S,Patchy rain possible,0.110985328,11.7138571
2656,173.0292298,60.64576349,2.545729324,16.45136939,21,2.084073046,6.624574995,3,14.44716919,S,Overcast,0,11.01806106
2657,172.6622528,65.8997678,4.436108789,17.05970487,26,1.791805203,18.88626169,5,8.022588649,WSW,Partly cloudy,0.555822668,11.74248677
2658,173.9260029,65.22150621,3.612959188,18.13787274,36,1.922849192,7.66730566,4,6.1,WSW,Patchy rain possible,0,9.471666504
2659,176.6694752,69.63277255,4.502738192,15.63963409,28,1.998401452,1.81,4,15.38332764,WSW,Cloudy,0.176232723,14.49345082
2660,170.9956877,57.5,0.3,15.62577046,0,1.823060345,12.61151389,2,6.1,S,Clear,0,9.889689819
2661,171.4380206,57.5,3.703518438,19.95744433,21,2.062230341,3.177105278,4,26.11802139,S,Cloudy,0,12.05517412
2662,173.9517975,59.8600006,3.13475055,16.0840336,22,2.252526208,4.902723809,4,23.58133612,S,Cloudy,0.105042675,13.65453243
2663,177.5442538,65.05843894,4.805367666,18.57222428,28,2.162299531,6.963174745,5,29.0924138,W,Overcast,0.018259952,16.2948749
2664,174.8437872,72.02256827,0.922599223,12.62628621,9,2.184276436,39.88662556,1,23.43352188,WSW,Patchy rain possible,0.37036409,13.13415231
2665,179.9,74.18951288,4.480774026,12.35956451,23,1.910828751,25.3035672,2,36.39952702,W,Clear,0.912338564,16.9
2666,177.4099162,67.63215615,4.941705524,18.78941063,35,2.3,4.110261901,4,21.57342391,S,Cloudy,0,13.98505386
2667,174.7591803,69.51993078,1.860270386,13.12540912,0,1.5,10.83748692,2,12.23101328,S,Overcast,0,11.70551001
2668,173.946692,62.46241248,4.327079875,16.93235773,25,2.024241,13.61840547,4,27.47633859,S,Clear,0.441446994,15.1033491
2669,179.5082011,74.42627018,4.035356956,12.60440818,23,1.751705286,22.81443501,1,24.73200439,SSE,Overcast,0.269502972,16.2226729
2670,172.6604141,57.5,2.782420454,15.76459521,16,1.993177435,20.02399707,3,22.80282598,S,Clear,0.19738981,12.98788044
2671,174.6239645,69.75702587,0.904285101,15.08665818,1,1.617994687,6.76535301,2,6.1,S,Cloudy,0,9.4
2672,171.7343018,61.85732813,4.196271844,16.3890363,21,1.990499721,11.56046837,3,15.06837849,S,Clear,0.061537962,12.40572479
2673,175.1490764,60.14184125,0.3,15.96968134,4,1.812463523,4.206395162,2,20.09230456,SSE,Cloudy,0,14.66297652
2674,173.0918253,61.14134775,1.502109086,14.9045589,1,1.5,20.22389998,4,6.1,S,Clear,0,9.4
2675,171.8617312,66.23789908,3.311721794,16.82553869,26,1.967087414,21.2434947,4,32.0969469,WSW,Light drizzle,0.492049691,14.63430019
2676,174.063531,57.5,3.161363432,14.77226973,15,1.736288468,13.1024337,3,29.81772448,W,Cloudy,0.33587731,15.87284568
2677,172.5733923,57.5,2.674890326,14.36607646,18,1.918922319,13.67992977,3,29.23411745,S,Patchy rain possible,0.159885248,15.88814022
2678,174.0031059,62.0103578,4.048416244,17.62967966,27,1.97398843,24.21706034,4,30.15768229,W,Clear,0.458578614,15.67576104
2679,174.7575364,66.01505988,3.643733377,15.70405345,30,2.092040166,10.94895511,3,18.39862094,S,Overcast,0,12.56091447
2680,170.6176463,63.95943705,4.037954617,15.82205055,22,1.843931776,26.66864216,4,24.88705434,S,Patchy rain possible,0.517744016,13.10052332
2681,169.9,57.5,3.232618991,17.40416313,31,2.139215674,10.59153563,5,39.2,WSW,Clear,0,16.9
2682,169.9,57.5,2.857677114,21.3,20,2.134786291,19.27110491,5,26.27047955,S,Clear,0,14.03319818
2683,175.1873809,66.07436626,4.085070888,16.733621,11,1.899647679,11.85989503,4,20.41614013,WSW,Cloudy,0.193179794,14.03814157
2684,172.7643697,61.79674074,4.144619231,14.54089435,18,1.879691148,30.81030331,3,16.17830881,WSW,Clear,0.61942508,12.45609539
2685,175.7013957,71.9670839,0.546292376,12.35333365,4,1.643830837,6.340441698,3,9.433080317,WSW,Cloudy,0.004801451,9.4
2686,174.6882693,67.53323035,3.702447246,15.8928882,16,1.703837252,13.62144402,4,7.462547116,S,Clear,0.109876244,10.48634347
2687,171.3660851,61.47427003,0.443504855,14.15043809,3,1.975836992,17.44325728,2,6.1,S,Overcast,0,9.4
2688,176.8655324,71.30465083,4.042081349,13.6285393,25,1.809791272,10.76527799,4,30.72156894,SSE,Cloudy,0.18223815,16.85654441
2689,169.9250337,60.64317091,4.528408554,18.34910842,23,2.111753371,16.76512323,4,22.72906794,S,Patchy rain possible,0.216310128,12.7319145
2690,170.4589904,57.5,3.039329275,14.99233591,3,1.613308117,14.28112474,2,19.74110422,S,Cloudy,0.128703432,10.60928718
2691,171.8464206,57.5,2.70868887,15.86007988,20,2.090528381,12.59263699,3,28.05819063,S,Cloudy,0.024801695,12.85499985
2692,175.8359401,73.11643038,2.250268522,11.41732929,4,1.652929566,16.7257136,1,23.44102507,S,Overcast,0.130227762,12.32142993
2693,173.1448422,61.58541278,2.837914738,15.35483475,16,1.664530423,15.69511411,3,9.871501503,S,Clear,0.219067426,10.05149632
2694,177.3686695,78.73264146,4.929125694,17.19023199,17,1.693142969,17.01932429,4,6.1,WSW,Clear,0.57291202,9.4
2695,169.9,57.5,4.052249239,17.41326032,23,1.987640872,14.55580656,3,16.8324731,S,Cloudy,0.174351605,10.7973609
2696,173.3422413,66.4057746,2.856441863,13.93458012,25,1.755806639,3.787810608,3,15.7444328,S,Clear,0,13.43062731
2697,171.669672,62.73766188,3.878002529,10.9894878,11,1.5,11.00540165,2,19.99563512,WSW,Clear,0.554264128,11.80381949
2698,171.3490359,59.70590564,3.016433624,14.77342226,22,2.087907986,6.453776844,2,12.02633166,S,Clear,0,10.31137801
2699,176.555051,72.02434745,0.3,15.16744104,1,1.687621673,8.182098094,4,8.139694511,S,Clear,0,12.33403952
2700,177.37792,78.64837862,0.3,14.22523357,0,1.5,3.288517504,1,6.1,S,Overcast,0,9.4
2701,173.4194677,60.80048619,2.429789406,15.75221819,15,1.853910587,16.51264059,4,19.23828444,S,Cloudy,0,14.01427155
2702,174.8474207,69.71554526,6.451938104,15.3914292,39,2.3,17.94191206,3,20.50078513,WSW,Clear,0.559829274,14.46287656
2703,172.3512236,60.08226789,4.014265476,17.92976223,22,1.872237431,11.15901332,5,10.3568699,WSW,Cloudy,0,10.77350504
2704,172.2262167,66.2781877,4.042945225,16.38874837,28,2.066302703,5.966824004,4,12.6131145,S,Patchy rain possible,0.171979523,9.945010673
2705,172.3847565,60.54934974,3.711694235,14.6604739,22,1.940811419,9.259605993,2,23.00893658,S,Clear,0.024255094,12.05572833
2706,177.7667555,79.80266929,2.571087234,15.83422792,23,2.092355877,5.958044972,4,14.66091813,S,Patchy rain possible,0,12.06799763
2707,170.4370352,57.5,3.579268001,19.33094677,6,1.844153201,5.459187858,5,8.032734402,S,Cloudy,0.03453166,10.37462956
2708,170.2481917,57.5,2.967956327,16.23044062,23,2.293513881,21.98345998,3,22.18440196,S,Patchy rain possible,0.320094085,13.28438301
2709,173.3404052,66.88961441,2.484432114,14.95070391,14,1.959319116,11.62843464,3,25.78094618,S,Cloudy,0,13.1321938
2710,174.5262469,69.59715516,2.161400135,14.26078423,15,1.712680352,18.2013577,3,6.1,S,Partly cloudy,0.188353898,9.520097352
2711,177.0600574,59.79436571,3.049215038,18.98885907,23,2.184393319,10.22194902,5,27.97069036,W,Overcast,0,16.9
2712,175.1040012,63.15861669,4.175926377,19.89255455,26,2.268719171,13.11930897,5,24.65344338,S,Clear,0.19614038,16.01038481
2713,176.3264564,74.4268535,5.610682087,13.64823293,33,1.910254348,14.02295323,3,13.69476729,WSW,Cloudy,0.240887287,10.78026809
2714,170.2364809,57.5,3.486711622,17.77865387,12,1.554200683,16.85339271,4,14.23423439,S,Clear,0.274249621,11.26582114
2715,179.9,92.26529298,3.883241067,15.78841596,17,1.958640927,16.05771053,4,6.1,S,Overcast,0.222875619,12.0643894
2716,170.4197165,57.5,1.225360981,12.38130264,5,2.027783892,12.40245825,1,25.02567987,S,Patchy rain possible,0.192726909,12.63676143
2717,175.5907355,70.34488566,3.620077415,20.76583253,17,1.992321607,4.273844233,5,9.09917502,S,Clear,0.015841185,12.78382867
2718,170.746344,57.5,2.217110408,10.9,14,1.793886037,25.20517021,1,20.02568022,S,Light drizzle,0.485960118,10.79666088
2719,175.9062138,64.4658971,4.238489815,15.48103525,26,1.878357977,6.692515543,3,27.71066122,S,Cloudy,0.301319919,14.87639934
2720,172.0905809,66.24704654,3.012463156,16.40220528,31,2.144843006,10.20099496,4,11.54114325,S,Patchy rain possible,0,10.74261939
2721,174.2234283,64.03883003,4.338569934,14.8938262,27,1.925602525,1.81,2,23.60918555,WSW,Cloudy,0,15.05103457
2722,173.1876148,57.5,5.205254696,18.46841942,22,1.934526416,7.625903045,4,38.18107912,W,Clear,0.380071053,16.9
2723,179.5181076,83.55800169,4.309360101,15.91154242,30,1.991462184,1.81,3,21.59879644,S,Clear,0,14.85176455
2724,173.7433908,57.5,2.676782325,10.9,13,1.763725052,9.824002671,1,18.88490495,SSE,Overcast,0,10.7859838
2725,179.9,75.18403012,1.733850469,12.92318614,10,1.667953617,10.27095779,3,22.76834624,WSW,Overcast,0.388862322,13.78959821
2726,174.2251541,63.83620234,1.054394352,11.14978741,1,1.568059766,1.81,2,13.93733419,S,Clear,0,9.4
2727,176.8483892,86.70074777,5.273429649,11.26677776,32,1.724537237,11.23166302,2,14.66954384,S,Patchy rain possible,0.444105583,11.25806684
2728,169.9,57.5,4.319097068,18.00701056,28,2.030206329,28.96298722,4,10.30589489,S,Clear,0.274956751,9.4
2729,172.2722991,59.79654835,4.385841138,16.92110895,23,2.062912163,13.68932578,3,35.55815218,S,Light drizzle,0.630069342,14.52689138
2730,175.2060877,69.76414689,1.810739497,13.25441241,8,1.747775605,23.8138708,2,12.58639678,WSW,Patchy rain possible,0.418542805,10.59305415
2731,177.8984768,67.86854069,2.741451576,17.99767164,22,2.034888701,11.60139348,4,18.55899769,WSW,Clear,0.058460072,12.63555854
2732,178.8907386,79.42281449,3.116271305,14.25064937,19,1.810726576,19.81113018,2,17.53330736,SSE,Patchy rain possible,0.464310253,12.45390588
2733,175.699354,66.34726137,3.153236735,16.04995442,18,2.081609173,19.53663035,4,34.83116483,WSW,Overcast,0.005259497,16.9
2734,176.1801355,62.94199978,0.3,12.88857732,0,1.684469123,6.798660571,1,25.10287075,WSW,Cloudy,0,13.18199943
2735,173.6688518,57.5,2.662405804,16.38201572,14,1.928264033,7.839049719,4,17.12512483,S,Clear,0.080365896,12.00196147
2736,171.978673,58.65131508,1.247356989,16.16000241,10,1.723433271,2.638775894,3,25.97617758,S,Clear,0,13.72447715
2737,173.71303,60.68201707,2.681453378,21.3,25,2.19209615,6.068461277,5,22.93718258,WSW,Overcast,0.093893446,15.02130422
2738,175.2391072,63.17060467,4.922424516,16.33674845,28,2.165728993,24.10274036,3,24.04918799,S,Clear,0.450545522,14.42008715
2739,175.9775638,65.23511026,3.168936478,14.63194239,30,2.116321125,5.62446569,2,16.64113345,S,Cloudy,0.081415528,11.01597954
2740,176.6701728,66.79985323,0.618077355,12.86814605,0,1.636578171,17.17421418,4,6.863621472,S,Patchy rain possible,0.253290767,11.64494027
2741,175.303462,70.00127927,0.3,16.59521341,5,1.82691929,19.54997873,4,6.1,S,Patchy rain possible,0.13217219,10.64255202
2742,171.0313723,57.5,2.830342062,16.55583364,29,2.3,1.81,3,18.21832697,WSW,Overcast,0,11.66012979
2743,174.4918731,63.56977675,5.193962877,18.95350314,32,2.233344115,21.88264269,4,27.68156338,WSW,Patchy rain possible,0.485165254,15.11670395
2744,175.9871649,61.7567525,3.736971347,14.88994489,29,1.792337576,14.63842432,3,16.14372978,WSW,Clear,0.20854173,13.70110944
2745,176.8169728,76.9810893,1.013922188,11.19952807,9,1.698353515,12.05843351,2,22.78700641,S,Patchy rain possible,0.027806621,14.44681152
2746,172.2359607,57.89823757,0.3,16.21565278,0,1.5,24.17005704,3,11.19104705,S,Clear,0.086863193,10.48434715
2747,172.2026467,63.27713678,5.835232108,15.77515872,31,2.021787275,18.50176636,3,27.73305634,S,Patchy rain possible,0.618102583,15.66190908
2748,176.1403254,73.27530726,3.09510501,14.0688639,24,1.634852102,8.626318058,4,14.22648115,S,Clear,0.238077182,12.88051427
2749,172.2772885,57.5,2.090399226,18.88829596,14,1.924211315,1.81,5,30.70953092,WSW,Overcast,0,14.9579545
2750,175.8248954,74.31373372,1.342419986,11.16942407,4,1.662744454,23.19844641,2,10.74444722,S,Cloudy,0.009633459,11.94783814
2751,173.9877913,70.01711937,3.135933818,15.30454386,12,1.663585993,11.6895498,3,16.95342607,WSW,Patchy rain possible,0.04478575,12.44236741
2752,173.5011151,63.7210843,1.109632352,11.50240931,3,1.5,2.463864094,1,6.1,S,Cloudy,0,9.4
2753,172.1957822,62.67660837,2.389759476,12.58768351,4,1.666343723,15.15515981,1,13.53116168,S,Cloudy,0.117362977,9.736454522
2754,172.1621882,61.64636397,6.1466141,18.10974078,42,2.194416595,11.19745222,3,34.39662276,WSW,Patchy rain possible,0.583261198,15.53832885
2755,171.7517782,62.8291235,3.236904792,19.81297287,24,2.031202551,17.36646634,4,19.83401111,S,Light drizzle,0.270125945,12.62732554
2756,170.949119,57.5,1.661651861,14.67303569,9,1.783194306,17.59254738,2,6.1,S,Cloudy,0,9.4
2757,170.5758706,57.5,2.383285447,18.1218559,10,2.040479259,12.47496517,4,39.2,SSE,Cloudy,0.091854394,16.9
2758,175.369495,72.56778801,0.3,12.43676467,0,1.592139565,19.91685595,1,19.62993531,S,Patchy rain possible,0.004037651,10.95784
2759,171.419853,60.08852499,3.064482222,16.72916926,17,1.641898543,1.81,4,6.1,S,Cloudy,0,9.4
2760,173.7220618,64.83018778,0.615038042,12.74837666,0,1.591054487,5.218995966,1,16.02105599,S,Patchy rain possible,0.011024294,11.73929902
2761,172.1322547,65.87453938,3.340416465,14.25282705,23,2.135092503,22.61475048,3,24.28287532,S,Patchy rain possible,0.170697004,11.83897793
2762,175.2800681,73.92096084,6.000141405,15.6832396,43,2.134926415,11.61814205,3,18.98908741,S,Light drizzle,0.500006583,12.95668577
2763,174.1321406,57.5,2.211964655,18.39177528,25,2.3,14.96571545,4,35.27169038,S,Cloudy,0,16.0324168
2764,176.6302363,70.56079038,4.798584215,16.80628608,27,1.971468981,14.51184563,4,18.19226422,S,Cloudy,0.112840977,14.41180293
2765,175.6995253,77.04575543,4.364033285,15.22448636,27,2.159865272,31.09194588,3,27.99105818,WSW,Patchy rain possible,0.521031877,13.71473997
2766,176.7169435,71.40722107,0.3,11.61949213,0,1.5,15.13624924,2,6.637277142,S,Overcast,0,10.64782448
2767,172.7751401,62.4239929,3.302691439,16.19617228,21,1.738664763,1.81,3,18.04794951,S,Cloudy,0,12.62058946
2768,172.3176646,57.5,1.865241015,18.21444524,24,2.196368741,1.81,5,33.47148114,S,Cloudy,0,14.89683432
2769,170.3627607,57.5,0.728454226,17.12634626,6,1.93063142,13.22076242,4,20.78590867,S,Cloudy,0.054378597,12.35494672
2770,179.9,87.1861339,5.546575325,13.33324056,41,2.073889502,19.73614967,3,18.90153504,WSW,Cloudy,0.218926807,13.64042827
2771,179.9,82.48396015,2.697509529,16.65134645,18,1.806467124,1.81,2,26.23249997,S,Overcast,0.107091159,15.18520007
2772,173.1240799,59.87224761,2.281260518,17.85861488,13,1.913893992,1.81,4,12.60998852,S,Overcast,0,11.72903027
2773,175.3333054,75.3575697,3.149364793,14.33132651,14,1.912221244,11.27195417,2,6.1,S,Clear,0,12.20665572
2774,176.3528834,70.74042494,5.79206799,15.60058905,36,1.860661186,1.81,3,20.09128308,SSE,Cloudy,0,13.72210572
2775,172.9743845,60.38629554,1.976653721,15.32021195,2,1.5,20.97056083,4,19.44948315,S,Patchy rain possible,0.299101392,13.11239108
2776,173.3176832,57.5,2.730532006,17.77122361,19,1.783101305,3.784319883,5,16.58729795,S,Overcast,0,13.08584548
2777,172.6747422,57.5,4.966827869,15.34010676,26,2.040306837,14.09564865,3,21.67603942,WSW,Cloudy,0.193846796,11.63954761
2778,172.4755765,57.5,4.071759335,14.72859082,21,1.707684638,1.81,3,20.54044244,S,Cloudy,0,13.66078231
2779,174.8706399,62.37673855,2.461334179,17.21476226,4,1.924196558,16.44459794,3,21.67194822,S,Clear,0.183499369,13.7407388
2780,174.2091368,67.6782293,7.155474511,18.14491433,48,2.144230084,8.311965273,4,29.05429999,WSW,Cloudy,0.333629438,15.48934749
2781,169.9,57.5,1.901335742,15.23799933,0,1.592517627,23.53777729,4,6.1,S,Patchy rain possible,0,9.4
2782,172.9495246,58.5156158,0.3,13.50053742,0,1.737556588,3.961812912,2,13.38482918,S,Overcast,0,9.87713591
2783,172.4231196,67.79742053,0.691432604,16.13305698,0,1.598685977,3.232801862,3,10.42779909,S,Cloudy,0,11.37353805
2784,173.2489821,57.5,2.676263531,17.25027552,20,1.859852324,1.81,4,24.69142037,S,Patchy rain possible,0.048681679,15.07646475
2785,169.9,57.5,4.317256215,16.79639151,32,2.078505217,5.471999113,3,23.28804409,WSW,Clear,0.090416635,9.566058199
2786,172.9078368,59.77675632,5.466936449,14.72669586,28,1.910139135,26.33583623,3,25.62101981,WSW,Clear,0.648483058,14.94157524
2787,172.3817723,58.46455664,1.60541168,18.31546091,24,2.113869796,7.426307385,4,27.54187901,S,Clear,0.009925712,12.98492695
2788,176.484302,74.17442276,2.633606199,12.81049658,13,1.839122429,24.87778103,3,19.4473358,S,Cloudy,0.196849015,11.69590799
2789,179.9,83.05919241,3.849167552,13.40121888,21,2.082882585,14.8366029,3,23.61556979,W,Cloudy,0.504773676,15.14160161
2790,171.4273827,57.5,3.37017183,18.87135334,26,2.291233316,17.7541747,4,36.91284807,S,Patchy rain possible,0,16.72611316
2791,172.3295089,65.34161913,2.299425724,14.07080049,14,1.897204431,6.992727077,1,9.016404639,S,Cloudy,0,9.4
2792,174.2468434,63.50807434,3.135673283,14.21177515,15,1.670038705,19.91534945,4,28.36004079,WSW,Clear,0.451674407,14.86545539
2793,175.1209726,70.62600856,2.61383753,16.97269158,15,1.749928629,1.81,4,7.947341299,S,Overcast,0,10.28644007
2794,172.5049194,66.49336539,3.336030546,17.14173677,23,1.813961062,1.81,5,12.3793038,S,Patchy rain possible,0,11.43681114
2795,173.6001918,63.7116279,4.883235645,13.38608421,34,1.916698418,9.997091932,1,31.06744296,S,Overcast,0.11234958,13.59987665
2796,172.2134016,58.74402042,1.438590896,15.74159979,8,1.832335378,13.81671645,4,19.62008281,S,Light drizzle,0,13.00529772
2797,171.5351544,60.36817208,1.486079238,13.30076841,7,1.843636589,24.01027716,1,20.00768215,S,Cloudy,0.1035501,10.88009789
2798,179.560268,83.46059117,5.459521231,16.19696488,38,1.75065656,19.1064649,4,24.12557026,W,Patchy rain possible,0.648714262,14.65059562
2799,169.9,59.2944474,3.564750153,15.85180917,18,1.750361819,19.79040311,3,7.349944514,S,Cloudy,0,9.752922422
2800,169.9,57.5,3.193504833,15.84488594,10,1.809261476,19.92848941,3,28.13284693,WSW,Cloudy,0.108362488,13.45781343
2801,172.23238,57.52791031,2.861279293,13.27537503,14,1.707179785,19.17480559,4,19.19928807,WSW,Patchy rain possible,0.262815788,11.56332185
2802,169.9,62.58187589,0.715335259,15.4873128,0,1.548625908,2.496482767,3,11.14628976,S,Light drizzle,0,9.4
2803,176.7854683,73.11608917,2.161078359,13.15155064,22,2.066203687,9.124115708,1,16.98348936,S,Cloudy,0,10.53041743
2804,173.445067,61.7729054,3.02918771,17.11080169,22,2.217007545,11.45850172,4,30.58637588,WSW,Clear,0.028321664,14.71288156
2805,172.9628772,57.5,3.090029376,14.65924423,29,2.154306787,19.62529005,2,25.04959213,SSE,Patchy rain possible,0.183568494,13.02592926
2806,175.530548,73.27158138,2.90626565,16.14800179,12,1.719277278,1.81,3,6.1,S,Patchy rain possible,0,9.4
2807,174.1812018,67.7024037,0.50948385,14.6370968,0,1.599972581,6.127527807,2,20.10238146,WSW,Cloudy,0,10.60155636
2808,169.9,57.72071907,1.442727065,15.66929491,2,1.50506079,16.87569791,2,6.1,S,Patchy rain possible,0,9.4
2809,176.4179515,74.95797287,1.687196483,12.55190571,15,1.965210058,14.71028489,2,19.00194018,S,Overcast,0,12.80171569
2810,171.4887326,57.5,5.291912184,21.3,39,2.259512039,6.130707179,5,25.36593867,S,Cloudy,0.281365794,15.29431913
2811,174.4884941,66.95412755,2.788406214,12.705655,4,1.5,16.61095407,1,14.75975534,S,Cloudy,0.065309654,9.962260436
2812,171.4475,57.5,2.977192696,16.41858287,24,2.092268303,7.816889176,3,39.2,SSE,Clear,0.247339361,16.05492383
